FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,TotCalled,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
0,190639,,5/10/2019,129,2019,Summers,0,0,2,,0,1,1,0,0,0,0,0,1,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,GH19J229,3,4,4/15/2019,4
0,190639,,5/2/2019,121,2019,Mercer,0,0,5,,3,0,3,0,0,0,0,3,1,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,3,4,4/15/2019,3
0,190639,,5/1/2019,120,2019,Summers,0,0,2,,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,3,4,4/15/2019,3
0,190639,,4/30/2019,119,2019,Summers,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,GH19J229,3,4,4/15/2019,3
0,190639,,4/29/2019,118,2019,Summers,0,0,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,GH19J229,3,4,4/15/2019,3
0,190639,,4/25/2019,114,2019,Summers,0,0,4,,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,3,4,4/15/2019,2
0,190639,,4/24/2019,113,2019,Summers,0,0,2,,3,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,GH19J229,3,4,4/15/2019,2
0,190639,,4/23/2019,112,2019,Summers,0,0,4,,2,1,1,0,0,0,0,3,1,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,3,4,4/15/2019,2
0,190639,,4/22/2019,111,2019,Summers,0,0,2,,5,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,GH19J229,3,4,4/15/2019,2
0,190639,,4/20/2019,109,2019,Summers,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,GH19J229,3,4,4/15/2019,1
0,190639,,4/18/2019,107,2019,Summers,0,0,4,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,GH19J229,3,4,4/15/2019,1
0,190639,,4/17/2019,106,2019,Summers,0,0,3,,4,1,1,0,1,0,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,GH19J229,3,4,4/15/2019,1
1,190639,,4/16/2019,105,2019,Summers,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,GH19J229,3,4,4/15/2019,1
0,190638,113316,4/18/2019,107,2019,Nicholas,0,0,3,,0,1,1,0,1,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,5,0,0,GH19J229,3,3,4/15/2019,1
0,190638,113316,4/17/2019,106,2019,Nicholas,0,0,3,,0,2,12,0,0,1,0,2,7,2,10,0,0,0,5,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J229,3,3,4/15/2019,1
1,190638,113316,4/16/2019,105,2019,Nicholas,0,0,2,,0,0,17,0,0,0,0,1,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,GH19J229,3,3,4/15/2019,1
0,190637,,4/19/2019,108,2019,Boone,0,0,4.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19J229,3,5,4/15/2019,1
0,190637,,4/16/2019,105,2019,Boone,0,0,3.5,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J229,3,5,4/15/2019,1
1,190637,,4/15/2019,104,2019,Boone,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J229,3,5,4/15/2019,1
0,190636,,5/9/2019,128,2019,Wood,0,0,0.5,,4,2,0,0,0,0,0,,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,GH19J229,5,6,4/15/2019,4
0,190636,,4/18/2019,107,2019,Wood,0,0,0.75,,0,1,0,0,0,0,0,,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J229,5,6,4/15/2019,1
1,190636,,4/15/2019,104,2019,Wood,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,GH19J229,5,6,4/15/2019,1
0,190635,50801,4/23/2019,112,2019,Fayette,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,GH19J229,3,4,4/15/2019,2
0,190635,50801,4/22/2019,111,2019,Nicholas,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,GH19J229,3,3,4/15/2019,2
0,190635,50801,4/21/2019,110,2019,Fayette,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,GH19J229,3,4,4/15/2019,1
0,190635,50801,4/20/2019,109,2019,Fayette,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,GH19J229,3,4,4/15/2019,1
0,190635,50801,4/19/2019,108,2019,Nicholas,0,0,3,,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,GH19J229,3,3,4/15/2019,1
0,190635,50801,4/18/2019,107,2019,Nicholas,0,0,3,,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,GH19J229,3,3,4/15/2019,1
0,190635,50801,4/17/2019,106,2019,Fayette,0,0,3,,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,GH19J229,3,4,4/15/2019,1
0,190635,50801,4/16/2019,105,2019,Nicholas,0,0,3,,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,GH19J229,3,3,4/15/2019,1
1,190635,50801,4/15/2019,104,2019,Fayette,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,GH19J229,3,4,4/15/2019,1
0,190634,204038,5/10/2019,129,2019,Marshall,0,0,0.5,,0,0,0,0,0,0,0,,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2,3,1,0,0,GH19J229,5,1,4/15/2019,4
0,190634,204038,4/27/2019,116,2019,Marshall,0,0,5.5,,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,GH19J229,5,1,4/15/2019,2
1,190634,204038,4/22/2019,111,2019,Marshall,0,0,5.5,,0,0,3,0,0,0,0,2,0,0,3,0,6,8,10,0,0,0,0,0,0,0,0,3,3,1,0,0,GH19J229,5,1,4/15/2019,2
0,190633,,5/8/2019,127,2019,Pocahontas,0,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,1,3,0,0,GH19J229,2,3,4/15/2019,4
0,190633,,5/3/2019,122,2019,Mercer,0,0,4,,0,0,2,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,1,3,0,0,GH19J229,3,4,4/15/2019,3
0,190633,,4/29/2019,118,2019,Pocahontas,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,3,1,2,0,0,GH19J229,2,3,4/15/2019,3
0,190633,,4/27/2019,116,2019,Raleigh,0,0,4.5,,0,0,6,0,0,0,0,3,0,0,4,0,0,3,2,0,0,0,0,1,0,0,0,2,1,3,0,0,GH19J229,3,4,4/15/2019,2
0,190633,,4/22/2019,111,2019,Mercer,0,0,5,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J229,3,4,4/15/2019,2
0,190633,,4/18/2019,107,2019,Pocahontas,0,0,4,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,3,0,0,GH19J229,2,3,4/15/2019,1
0,190633,,4/16/2019,105,2019,Pocahontas,0,0,4,,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,2,3,0,0,GH19J229,2,3,4/15/2019,1
1,190633,,4/15/2019,104,2019,Pocahontas,0,0,3.5,,0,0,4,0,0,0,0,,2,0,0,0,0,1,2,0,0,0,0,4,0,0,0,4,6,3,0,0,GH19J229,2,3,4/15/2019,1
0,190632,,5/6/2019,125,2019,Marion,0,0,1.5,,4,2,3,1,1,0,0,1,1,3,1,1,1,0,2,0,0,0,0,0,0,0,0,3,2,5,0,0,GH19J229,4,1,4/15/2019,4
0,190632,,4/21/2019,110,2019,Marion,0,0,2,,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19J229,4,1,4/15/2019,1
0,190632,,4/20/2019,109,2019,Marion,0,0,5,,3,3,2,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19J229,4,1,4/15/2019,1
0,190632,,4/19/2019,108,2019,Marion,0,0,6,,4,2,2,0,1,0,0,4,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,3,5,0,0,GH19J229,4,1,4/15/2019,1
0,190632,,4/18/2019,107,2019,Marion,0,0,6,,5,0,3,0,0,0,0,3,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J229,4,1,4/15/2019,1
0,190632,,4/17/2019,106,2019,Marion,0,0,6,,7,3,3,0,0,0,0,4,3,4,1,1,0,3,4,0,0,0,0,0,0,0,1,2,1,5,0,0,GH19J229,4,1,4/15/2019,1
0,190632,,4/16/2019,105,2019,Marion,0,0,6,,6,0,3,0,0,0,0,2,2,0,1,0,0,5,2,0,0,0,0,0,1,0,0,3,1,5,0,0,GH19J229,4,1,4/15/2019,1
1,190632,,4/15/2019,104,2019,Marion,0,0,3,,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,GH19J229,4,1,4/15/2019,1
0,190631,,5/6/2019,125,2019,Brooke,0,0,4,,0,0,1,0,0,0,0,,5,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,4
0,190631,,5/2/2019,121,2019,Brooke,0,0,5,,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,3
0,190631,,5/1/2019,120,2019,Brooke,0,0,3,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,3
0,190631,,4/29/2019,118,2019,Brooke,0,0,4,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH19J229,5,1,4/15/2019,3
0,190631,,4/25/2019,114,2019,Brooke,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,2
0,190631,,4/22/2019,111,2019,Brooke,0,0,4,,0,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH19J229,5,1,4/15/2019,2
0,190631,,4/18/2019,107,2019,Brooke,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,1
0,190631,,4/16/2019,105,2019,Brooke,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,GH19J229,5,1,4/15/2019,1
1,190631,,4/15/2019,104,2019,Brooke,0,0,4,,0,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,5,1,4/15/2019,1
0,190630,,4/24/2019,113,2019,Jackson,0,0,2.5,,3,1,0,1,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19J229,6,6,4/15/2019,2
0,190630,,4/17/2019,106,2019,Jackson,0,0,4,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J229,6,6,4/15/2019,1
0,190630,,4/16/2019,105,2019,Jackson,0,0,4,,4,1,2,0,0,0,1,4,0,1,0,0,1,3,2,0,0,0,0,0,1,0,0,3,1,2,0,0,GH19J229,6,6,4/15/2019,1
1,190630,,4/15/2019,104,2019,Jackson,0,0,5,,3,2,2,0,0,0,1,3,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,3,3,2,0,0,GH19J229,6,6,4/15/2019,1
0,190629,139302,5/4/2019,123,2019,Mason,0,0,5,,6,2,4,0,0,0,0,4,2,3,1,1,7,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J229,6,5,4/15/2019,3
0,190629,139302,5/3/2019,122,2019,Mason,0,0,4.5,,1,0,0,0,0,0,0,3,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,2,4,5,0,0,GH19J229,6,5,4/15/2019,3
0,190629,139302,5/1/2019,120,2019,Mason,0,0,5,,3,2,2,0,0,0,0,4,2,2,2,0,0,2,6,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19J229,6,5,4/15/2019,3
1,190629,139302,4/29/2019,118,2019,Mason,0,0,4,,3,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,GH19J229,6,5,4/15/2019,3
0,190628,213565,5/10/2019,129,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,4
0,190628,213565,5/9/2019,128,2019,Kanawha,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,4
0,190628,213565,5/8/2019,127,2019,Kanawha,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,4
0,190628,213565,5/7/2019,126,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,4
0,190628,213565,5/6/2019,125,2019,Kanawha,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,4
0,190628,213565,5/4/2019,123,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,3
0,190628,213565,5/3/2019,122,2019,Kanawha,0,0,6,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,3
0,190628,213565,5/1/2019,120,2019,Kanawha,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,3
0,190628,213565,4/30/2019,119,2019,Kanawha,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,3
0,190628,213565,4/27/2019,116,2019,Kanawha,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/26/2019,115,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/25/2019,114,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/24/2019,113,2019,Kanawha,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/23/2019,112,2019,Kanawha,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/22/2019,111,2019,Kanawha,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,2
0,190628,213565,4/20/2019,109,2019,Kanawha,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,1
0,190628,213565,4/19/2019,108,2019,Kanawha,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,3,5,4/15/2019,1
0,190628,213565,4/17/2019,106,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19J229,3,5,4/15/2019,1
1,190628,213565,4/16/2019,105,2019,Kanawha,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J229,3,5,4/15/2019,1
0,190627,123125,5/4/2019,123,2019,Summers,0,0,4,,1,1,0,0,0,0,1,2,1,2,3,1,0,3,1,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19J229,3,4,4/15/2019,3
1,190627,123125,5/3/2019,122,2019,Summers,0,0,3,,2,0,3,1,0,0,0,1,2,0,0,0,3,5,3,0,0,0,0,0,0,0,1,2,2,4,0,0,GH19J229,3,4,4/15/2019,3
0,190626,,5/11/2019,130,2019,Roane,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,6,6,4/15/2019,4
0,190626,,4/29/2019,118,2019,Roane,0,0,3.5,,2,0,0,0,0,0,0,3,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19J229,6,6,4/15/2019,3
0,190626,,4/27/2019,116,2019,Roane,0,0,3,,3,0,0,0,0,0,0,3,2,4,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19J229,6,6,4/15/2019,2
0,190626,,4/22/2019,111,2019,Roane,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J229,6,6,4/15/2019,2
0,190626,,4/16/2019,105,2019,Roane,0,0,2,,2,2,2,0,0,0,1,3,2,5,3,3,5,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19J229,6,6,4/15/2019,1
1,190626,,4/15/2019,104,2019,Roane,0,0,2,,3,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,4,2,0,0,GH19J229,6,6,4/15/2019,1
0,190625,,5/11/2019,130,2019,Roane,0,0,1,,0,0,1,6,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,6,6,4/15/2019,4
0,190625,,5/8/2019,127,2019,Roane,0,0,2,,0,0,3,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,6,6,4/15/2019,4
0,190625,,5/7/2019,126,2019,Roane,0,0,2,,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,6,6,4/15/2019,4
0,190625,,5/6/2019,125,2019,Roane,0,0,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,6,6,4/15/2019,4
0,190625,,4/27/2019,116,2019,Roane,0,0,3,,3,0,0,0,0,0,0,3,2,4,6,4,0,1,1,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19J229,6,6,4/15/2019,2
0,190625,,4/22/2019,111,2019,Roane,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J229,6,6,4/15/2019,2
0,190625,,4/16/2019,105,2019,Roane,0,0,3,,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19J229,6,6,4/15/2019,1
1,190625,,4/15/2019,104,2019,Roane,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,4,2,0,0,GH19J229,6,6,4/15/2019,1
1,190624,,4/18/2019,107,2019,Lewis,0,0,3,,3,0,2,0,0,0,0,2,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,2,1,4,0,0,GH19J229,4,3,4/15/2019,1
0,190623,,5/11/2019,130,2019,Mason,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,GH19J229,6,5,4/15/2019,4
0,190623,,4/26/2019,115,2019,Mason,0,0,5,,2,0,1,0,0,0,0,2,0,0,6,0,0,0,4,0,0,0,0,0,1,0,0,2,0,4,0,0,GH19J229,6,5,4/15/2019,2
0,190623,,4/25/2019,114,2019,Mason,0,0,5,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,GH19J229,6,5,4/15/2019,2
0,190623,,4/24/2019,113,2019,Mason,0,0,5,,2,0,0,0,0,0,0,3,0,0,4,0,4,4,5,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19J229,6,5,4/15/2019,2
0,190623,,4/23/2019,112,2019,Mason,0,0,5,,3,0,0,0,0,0,0,3,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,GH19J229,6,5,4/15/2019,2
0,190623,,4/22/2019,111,2019,Mason,0,0,5,,2,0,0,0,0,0,0,4,0,0,4,0,4,3,8,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19J229,6,5,4/15/2019,2
1,190623,,4/20/2019,109,2019,Mason,0,0,3,,4,3,3,0,1,0,0,4,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19J229,6,5,4/15/2019,1
0,190622,,5/6/2019,125,2019,Marion,0,0,6,,3,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,4
0,190622,,4/27/2019,116,2019,Marion,0,0,6,,0,1,2,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,2
0,190622,,4/24/2019,113,2019,Marion,0,0,4,,3,2,1,1,0,0,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,2
0,190622,,4/23/2019,112,2019,Marion,0,0,6,,3,2,0,0,0,0,0,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,2
0,190622,,4/19/2019,108,2019,Marion,0,0,4,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,1
0,190622,,4/18/2019,107,2019,Marion,0,0,6,,4,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,1
0,190622,,4/16/2019,105,2019,Marion,0,0,6,,3,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,1
1,190622,,4/15/2019,104,2019,Marion,0,0,6,,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J229,4,1,4/15/2019,1
0,190621,,5/3/2019,122,2019,Calhoun,0,0,2,,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,3
0,190621,,5/1/2019,120,2019,Calhoun,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,3
0,190621,,4/26/2019,115,2019,Calhoun,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,2
0,190621,,4/24/2019,113,2019,Gilmer,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,2
0,190621,,4/22/2019,111,2019,Calhoun,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,2
0,190621,,4/22/2019,111,2019,Calhoun,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,2
0,190621,,4/18/2019,107,2019,Gilmer,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,1
0,190621,,4/16/2019,105,2019,Calhoun,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,GH19J229,5,6,4/15/2019,1
1,190621,,4/15/2019,104,2019,Calhoun,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,GH19J229,5,6,4/15/2019,1
0,190620,106558,4/20/2019,109,2019,Marion,0,0,2,,2,1,1,0,1,0,0,4,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J229,4,1,4/15/2019,1
0,190620,106558,4/19/2019,108,2019,Marion,0,0,3.5,,4,2,2,0,1,0,0,4,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,2,3,5,0,0,GH19J229,4,1,4/15/2019,1
1,190620,106558,4/15/2019,104,2019,Marion,0,0,3,,3,2,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,GH19J229,4,1,4/15/2019,1
